date,MACD,MACD_Signal,MACD_Hist
2018-12-04,-0.7472,-0.8057,0.0585
2018-12-03,-0.5976,-0.8203,0.2228
2018-11-30,-0.6798,-0.8759999999999999,0.1963
2018-11-29,-0.7396,-0.9251,0.1855
2018-11-28,-0.8292,-0.9715,0.1423
2018-11-27,-0.9706,-1.007,0.0365
2018-11-26,-1.0042,-1.0162,0.012
2018-11-23,-1.0103,-1.0192,0.0089
2018-11-21,-1.0006,-1.0214,0.0208
2018-11-20,-1.0061,-1.0266,0.0204
2018-11-19,-0.8975,-1.0317,0.1342
2018-11-16,-0.8913,-1.0652,0.1739
2018-11-15,-0.9623,-1.1087,0.1464
2018-11-14,-1.0491,-1.1453,0.0962
2018-11-13,-1.0844,-1.1694,0.085
2018-11-12,-1.1146,-1.1906,0.076
2018-11-09,-1.1146,-1.2096,0.095
2018-11-08,-1.1263,-1.2333,0.1071
2018-11-07,-1.1934,-1.2601,0.0667
2018-11-06,-1.2766,-1.2768,0.0002
2018-11-05,-1.3651,-1.2768,-0.0883
2018-11-02,-1.4378,-1.2548,-0.183
2018-11-01,-1.4736,-1.209,-0.2645
2018-10-31,-1.5116,-1.1429,-0.3688
2018-10-30,-1.4882,-1.0507,-0.4375
2018-10-29,-1.4411,-0.9413,-0.4998
2018-10-26,-1.259,-0.8164,-0.4427
2018-10-25,-1.1103,-0.7057,-0.4046
2018-10-24,-0.9722,-0.6046,-0.3677
2018-10-23,-0.7874,-0.5127,-0.2747
2018-10-22,-0.7264,-0.444,-0.2825
2018-10-19,-0.6556,-0.3734,-0.2822
2018-10-18,-0.6005,-0.3028,-0.2977
2018-10-17,-0.5427,-0.2284,-0.3143
2018-10-16,-0.5271,-0.1498,-0.3773
2018-10-15,-0.5179,-0.0554,-0.4625
2018-10-12,-0.4123,0.0602,-0.4725
2018-10-11,-0.2413,0.1783,-0.4196
2018-10-10,-0.0451,0.2832,-0.3283
2018-10-09,0.1095,0.3653,-0.2558
2018-10-08,0.1858,0.4292,-0.2434
2018-10-05,0.3007,0.4901,-0.1893
2018-10-04,0.4201,0.5374,-0.1173
2018-10-03,0.4891,0.5667,-0.0776
2018-10-02,0.5132,0.5861,-0.0729
2018-10-01,0.5558,0.6044,-0.0486
2018-09-28,0.5487,0.6165,-0.0677
2018-09-27,0.6126,0.6334,-0.0208
2018-09-26,0.6641,0.6386,0.0255
2018-09-25,0.711,0.6323,0.0787
2018-09-24,0.7072,0.6126,0.0947
2018-09-21,0.6719,0.5889,0.083
2018-09-20,0.6033,0.5682,0.0351
2018-09-19,0.5437,0.5594,-0.0157
2018-09-18,0.4891,0.5633,-0.0742
2018-09-17,0.4435,0.5818,-0.1383
2018-09-14,0.4523,0.6164,-0.1641
2018-09-13,0.4864,0.6575,-0.171
2018-09-12,0.555,0.7002,-0.1452
2018-09-11,0.6005,0.7365,-0.136
2018-09-10,0.6452,0.7705,-0.1253
2018-09-07,0.7187,0.8018,-0.0832
2018-09-06,0.7799,0.8226,-0.0427
2018-09-05,0.809,0.8333,-0.0243
